data;cod_ibge;densidade
2026-03-01;5107776;0,09
2026-03-01;5107792;0,02
2026-03-01;5107800;2,89
2026-03-01;5107859;1,52
2026-03-01;5107875;0,02
2026-03-01;5107883;0,46
2026-03-01;5107909;0,01
2026-03-01;5107925;0,01
2026-03-01;5107941;12,72
2026-03-01;5107958;0,03
2026-03-01;5108006;0,01
2026-03-01;5108055;0,02
2026-03-01;5108105;0,17
2026-03-01;5108204;0,38
2026-03-01;5108303;0,13
2026-03-01;5108352;0,62
2026-03-01;5108402;1,97
2026-03-01;5108501;0,03
2026-03-01;5108600;4,7
2026-03-01;5108907;2,26
2026-03-01;5108956;0,01
2026-02-01;1100015;0,74
2026-02-01;1100023;0,0
2026-02-01;1100049;0,01
2026-02-01;1100098;5,09
2026-02-01;1100106;0,01
2026-02-01;1100114;1,92
2026-02-01;1100122;0,0
2026-02-01;1100189;0,01
2026-02-01;1100205;0,11
2026-02-01;1100288;0,68
2026-02-01;1100304;0,0
2026-02-01;1100320;0,43
2026-02-01;1100346;0,04
2026-02-01;1100924;0,93
2026-02-01;1101005;1,34
2026-02-01;1101302;15,7
2026-02-01;1101435;4,43
2026-02-01;1101708;0,13
2026-02-01;5100102;3,74
2026-02-01;5100250;0,0
2026-02-01;5101803;2,86
2026-02-01;5103056;3,33
2026-02-01;5103254;1,53
2026-02-01;5103304;0,9
2026-02-01;5103353;0,43
2026-02-01;5103403;0,02
2026-02-01;5104526;0,08
2026-02-01;5104542;0,01
2026-02-01;5104559;0,02
2026-02-01;5104906;1,92
2026-02-01;5105002;0,04
2026-02-01;5105101;0,01
2026-02-01;5105150;0,0
2026-02-01;5105259;0,19
2026-02-01;5105580;0,44
2026-02-01;5106257;0,0
2026-02-01;5106273;0,03
2026-02-01;5106307;0,97
2026-02-01;5106505;0,0
2026-02-01;5106778;1,38
2026-02-01;5106802;0,16
2026-02-01;5107040;0,0
2026-02-01;5107198;0,15
2026-02-01;5107248;0,02
2026-02-01;5107602;0,0
2026-02-01;5107859;1,09
2026-02-01;5107909;0,0
2026-02-01;5107925;0,0
2026-02-01;5107941;12,63
2026-02-01;5108204;0,35
2026-02-01;5108303;0,15
2026-02-01;5108402;0,04
2026-02-01;5108600;4,37
2026-02-01;5108956;2,92
2026-01-01;1100015;0,06
2026-01-01;1100114;1,57
2026-01-01;1100346;0,04
2026-01-01;1101005;2,23
2026-01-01;1101302;9,76
2026-01-01;1101435;4,43
2026-01-01;5101803;0,0
2026-01-01;5103254;0,07
2026-01-01;5103304;0,9
2026-01-01;5103353;0,27
2026-01-01;5106257;0,0
2026-01-01;5106307;0,97
2026-01-01;5106505;0,0
2026-01-01;5108204;0,28
2026-01-01;5108600;0,13
2025-12-01;1100205;0,07
2025-12-01;5101407;0,02
2025-12-01;5103254;2,93
2025-12-01;5106307;0,97
2022-12-01;1100015;9,45
2022-12-01;1100023;24,53
2022-12-01;1100031;5,11
2022-12-01;1100049;19,72
2022-12-01;1100056;8,65
2022-12-01;1100064;2,16
2022-12-01;1100072;3,06
2022-12-01;1100080;6,69
2022-12-01;1100098;11,88
2022-12-01;1100106;10,79
2022-12-01;1100114;21,92
2022-12-01;1100122;22,0
2022-12-01;1100130;10,57
2022-12-01;1100148;20,54
2022-12-01;1100155;13,11
2022-12-01;1100189;13,65
2022-12-01;1100205;28,22
2022-12-01;1100254;20,13
2022-12-01;1100262;8,35
2022-12-01;1100288;10,42
2022-12-01;1100296;3,37
2022-12-01;1100304;21,69
2022-12-01;1100320;12,47
2022-12-01;1100338;12,35
2022-12-01;1100346;17,95
2022-12-01;1100379;6,05
2022-12-01;1100403;10,94
2022-12-01;1100452;22,85
2022-12-01;1100502;13,92
2022-12-01;1100601;23,86
2022-12-01;1100700;19,83
2022-12-01;1100809;11,52
2022-12-01;1100908;11,6
2022-12-01;1100924;1,35
2022-12-01;1100940;15,25
2022-12-01;1101005;2,32
2022-12-01;1101104;17,36
2022-12-01;1101203;18,57
2022-12-01;1101302;37,98
2022-12-01;1101401;1,73
2022-12-01;1101435;6,77
2022-12-01;1101450;7,39
2022-12-01;1101468;5,1
2022-12-01;1101476;8,04
2022-12-01;1101484;0,3
2022-12-01;1101492;18,0
2022-12-01;1101500;22,24
2022-12-01;1101559;7,45
2022-12-01;1101609;4,45
2022-12-01;1101708;9,86
2022-12-01;1101757;6,24
2022-12-01;1101807;7,07
2022-12-01;5100102;5,82
2022-12-01;5100201;9,5
2022-12-01;5100250;38,97
2022-12-01;5100300;4,63
2022-12-01;5100359;5,23
2022-12-01;5100409;10,71
2022-12-01;5100508;4,68
2022-12-01;5100607;1,83
2022-12-01;5100805;10,03
2022-12-01;5101001;12,54
2022-12-01;5101209;12,08
2022-12-01;5101258;5,34
2022-12-01;5101308;20,67
2022-12-01;5101407;9,13
2022-12-01;5101605;5,35
2022-12-01;5101704;22,9
2022-12-01;5101803;12,21
2022-12-01;5101852;2,55
2022-12-01;5101902;8,94
2022-12-01;5102504;16,21
2022-12-01;5102603;3,38
2022-12-01;5102637;7,65
2022-12-01;5102678;30,28
2022-12-01;5102686;4,61
2022-12-01;5102694;10,41
2022-12-01;5102702;15,02
2022-12-01;5102793;28,49
2022-12-01;5102850;8,09
2022-12-01;5103007;32,72
2022-12-01;5103056;20,32
2022-12-01;5103106;25,24
2022-12-01;5103205;22,64
2022-12-01;5103254;6,1
2022-12-01;5103304;5,92
2022-12-01;5103353;16,96
2022-12-01;5103361;7,37
2022-12-01;5103379;10,24
2022-12-01;5103403;28,68
2022-12-01;5103437;2,33
2022-12-01;5103452;10,04
2022-12-01;5103502;19,0
2022-12-01;5103601;14,42
2022-12-01;5103700;17,84
2022-12-01;5103809;5,74
2022-12-01;5103858;12,71
2022-12-01;5103908;5,02
2022-12-01;5103957;18,0
2022-12-01;5104104;25,72
2022-12-01;5104203;17,04
2022-12-01;5104500;6,69
2022-12-01;5104526;14,59
2022-12-01;5104542;6,47
2022-12-01;5104559;27,09
2022-12-01;5104609;13,39
2022-12-01;5104807;24,96
2022-12-01;5104906;5,47
2022-12-01;5105002;8,37
2022-12-01;5105101;11,65
2022-12-01;5105150;10,03
2022-12-01;5105176;6,9
2022-12-01;5105200;16,21
2022-12-01;5105234;9,37
2022-12-01;5105259;30,27
2022-12-01;5105309;4,42
2022-12-01;5105507;7,95
2022-12-01;5105580;2,47
2022-12-01;5105606;15,8
2022-12-01;5105622;8,96
2022-12-01;5105903;23,63
2022-12-01;5106000;14,88
2022-12-01;5106109;12,33
2022-12-01;5106158;16,24
2022-12-01;5106174;9,31
2022-12-01;5106182;2,16
2022-12-01;5106190;23,61
2022-12-01;5106208;12,87
2022-12-01;5106216;28,75
2022-12-01;5106224;19,14
2022-12-01;5106232;21,69
2022-12-01;5106240;18,84
2022-12-01;5106257;5,25
2022-12-01;5106265;16,75
2022-12-01;5106273;6,3
2022-12-01;5106281;1,97
2022-12-01;5106299;21,51
2022-12-01;5106307;15,21
2022-12-01;5106315;3,08
2022-12-01;5106372;7,84
2022-12-01;5106422;16,77
2022-12-01;5106455;8,34
2022-12-01;5106505;16,07
2022-12-01;5106653;6,38
2022-12-01;5106703;8,12
2022-12-01;5106752;10,01
2022-12-01;5106778;13,49
2022-12-01;5106802;9,44
2022-12-01;5106828;15,44
2022-12-01;5106851;11,04
2022-12-01;5107008;6,9
2022-12-01;5107040;28,32
2022-12-01;5107065;14,29
2022-12-01;5107107;9,74
2022-12-01;5107156;24,51
2022-12-01;5107180;9,55
2022-12-01;5107198;11,15
2022-12-01;5107206;13,94
2022-12-01;5107248;32,75
2022-12-01;5107263;16,55
2022-12-01;5107297;27,62
2022-12-01;5107305;22,04
2022-12-01;5107354;3,81
2022-12-01;5107404;19,06
2022-12-01;5107578;6,05
2022-12-01;5107602;24,27
2022-12-01;5107701;4,22
2022-12-01;5107743;5,94
2022-12-01;5107750;6,14
2022-12-01;5107768;12,82
2022-12-01;5107776;1,32
2022-12-01;5107792;7,12
2022-12-01;5107800;11,23
2022-12-01;5107859;5,78
2022-12-01;5107875;5,01
2022-12-01;5107883;1,83
2022-12-01;5107909;32,11
2022-12-01;5107925;28,12
2022-12-01;5107941;16,05
2022-12-01;5107958;32,22
2022-12-01;5108006;15,09
2022-12-01;5108055;14,58
2022-12-01;5108105;10,74
2022-12-01;5108204;8,81
2022-12-01;5108303;2,79
2022-12-01;5108352;2,75
2022-12-01;5108402;19,45
2022-12-01;5108501;18,53
2022-12-01;5108600;16,48
2022-12-01;5108808;31,15
2022-12-01;5108857;16,72
2022-12-01;5108907;2,38
2022-12-01;5108956;14,9
2022-11-01;1100015;9,52
2022-11-01;1100023;25,74
2022-11-01;1100031;15,98
2022-11-01;1100049;18,39
2022-11-01;1100056;8,31
2022-11-01;1100064;11,29
2022-11-01;1100072;7,5
2022-11-01;1100080;6,56
2022-11-01;1100098;10,99
2022-11-01;1100106;10,47
2022-11-01;1100114;21,04
2022-11-01;1100122;22,2
2022-11-01;1100130;10,66
2022-11-01;1100148;19,91
2022-11-01;1100155;14,78
2022-11-01;1100189;13,22
2022-11-01;1100205;28,1
2022-11-01;1100254;20,37
2022-11-01;1100262;8,64
2022-11-01;1100288;10,65
2022-11-01;1100296;3,3
2022-11-01;1100304;20,03
2022-11-01;1100320;7,1
2022-11-01;1100338;12,36
2022-11-01;1100346;18,02
2022-11-01;1100379;7,86
2022-11-01;1100403;10,79
2022-11-01;1100452;22,47
2022-11-01;1100502;13,8
2022-11-01;1100601;23,33
2022-11-01;1100700;19,91
2022-11-01;1100809;11,84
2022-11-01;1100908;11,44
2022-11-01;1100924;1,32
2022-11-01;1100940;15,33
2022-11-01;1101005;2,37
2022-11-01;1101104;16,91
2022-11-01;1101203;17,83
2022-11-01;1101302;38,96
2022-11-01;1101401;1,8
2022-11-01;1101435;8,1
2022-11-01;1101450;7,47
2022-11-01;1101468;4,17
2022-11-01;1101476;13,08
2022-11-01;1101484;5,36
2022-11-01;1101492;18,17
2022-11-01;1101500;18,81
2022-11-01;1101559;7,24
2022-11-01;1101609;4,49
2022-11-01;1101708;9,98
2022-11-01;1101757;6,32
2022-11-01;1101807;7,72
2022-11-01;5100102;6,04
2022-11-01;5100201;9,7
2022-11-01;5100250;24,7
2022-11-01;5100300;4,75
2022-11-01;5100359;3,0
2022-11-01;5100409;10,77
2022-11-01;5100508;5,41
2022-11-01;5100607;1,91
2022-11-01;5100805;9,52
2022-11-01;5101001;12,6
2022-11-01;5101209;14,26
2022-11-01;5101258;5,51
2022-11-01;5101308;32,58
2022-11-01;5101407;9,25
2022-11-01;5101605;6,15
2022-11-01;5101704;24,06
2022-11-01;5101803;12,12
2022-11-01;5101852;2,57
2022-11-01;5101902;14,86
2022-11-01;5102504;16,29
2022-11-01;5102603;3,38
2022-11-01;5102637;10,64
2022-11-01;5102678;29,63
2022-11-01;5102686;4,91
2022-11-01;5102694;10,21
2022-11-01;5102702;12,0
2022-11-01;5102793;20,11
2022-11-01;5102850;14,55
2022-11-01;5103007;45,28
2022-11-01;5103056;25,21
2022-11-01;5103106;23,09
2022-11-01;5103205;21,0
2022-11-01;5103254;6,1
2022-11-01;5103304;6,55
2022-11-01;5103353;16,7
2022-11-01;5103361;6,91
2022-11-01;5103379;10,33
2022-11-01;5103403;28,67
2022-11-01;5103437;2,41
2022-11-01;5103452;10,51
2022-11-01;5103502;32,44
2022-11-01;5103601;14,47
2022-11-01;5103700;17,48
2022-11-01;5103809;5,9
2022-11-01;5103858;12,24
2022-11-01;5103908;4,95
2022-11-01;5103957;18,04
2022-11-01;5104104;25,25
2022-11-01;5104203;17,11
2022-11-01;5104500;6,1
2022-11-01;5104526;14,57
2022-11-01;5104542;6,41
2022-11-01;5104559;26,27
2022-11-01;5104609;13,43
2022-11-01;5104807;25,28
2022-11-01;5104906;5,59
2022-11-01;5105002;8,32
2022-11-01;5105101;15,39
2022-11-01;5105150;13,64
2022-11-01;5105176;6,87
2022-11-01;5105200;16,02
2022-11-01;5105234;9,1
2022-11-01;5105259;22,78
2022-11-01;5105309;4,5
2022-11-01;5105507;10,46
2022-11-01;5105580;2,53
2022-11-01;5105606;17,06
2022-11-01;5105622;9,02
2022-11-01;5105903;24,89
2022-11-01;5106000;24,51
2022-11-01;5106109;15,02
2022-11-01;5106158;14,69
2022-11-01;5106174;8,24
2022-11-01;5106182;2,16
2022-11-01;5106190;23,8
2022-11-01;5106208;18,41
2022-11-01;5106216;23,58
2022-11-01;5106224;23,76
2022-11-01;5106232;21,67
2022-11-01;5106240;18,58
2022-11-01;5106257;5,43
2022-11-01;5106265;3,48
2022-11-01;5106273;6,57
2022-11-01;5106281;2,28
2022-11-01;5106299;15,61
2022-11-01;5106307;16,39
2022-11-01;5106315;3,03
2022-11-01;5106372;7,8
2022-11-01;5106422;17,65
2022-11-01;5106455;13,04
2022-11-01;5106505;19,36
2022-11-01;5106653;6,28
2022-11-01;5106703;6,92
2022-11-01;5106752;9,47
2022-11-01;5106778;13,35
2022-11-01;5106802;14,79
2022-11-01;5106828;14,8
2022-11-01;5106851;13,65
2022-11-01;5107008;7,4
2022-11-01;5107040;35,63
2022-11-01;5107065;14,15
2022-11-01;5107107;9,8
2022-11-01;5107156;13,76
2022-11-01;5107180;9,58
2022-11-01;5107198;12,03
2022-11-01;5107206;14,05
2022-11-01;5107248;35,95
2022-11-01;5107263;17,51
2022-11-01;5107297;27,9
2022-11-01;5107305;31,37
2022-11-01;5107354;3,72
2022-11-01;5107404;19,09
2022-11-01;5107578;6,76
2022-11-01;5107602;24,12
2022-11-01;5107701;4,37
2022-11-01;5107743;5,82
2022-11-01;5107750;6,2
2022-11-01;5107768;13,0
2022-11-01;5107776;1,33
2022-11-01;5107792;8,29
2022-11-01;5107800;12,36
2022-11-01;5107859;6,58
2022-11-01;5107875;6,11
2022-11-01;5107883;1,83
2022-11-01;5107909;30,55
2022-11-01;5107925;28,89
2022-11-01;5107941;16,95
2022-11-01;5107958;24,42
2022-11-01;5108006;23,47
2022-11-01;5108055;14,39
2022-11-01;5108105;11,27
2022-11-01;5108204;8,26
2022-11-01;5108303;17,46
2022-11-01;5108352;2,75
2022-11-01;5108402;19,29
2022-11-01;5108501;18,59
2022-11-01;5108600;15,34
2022-11-01;5108808;1,26
2022-11-01;5108857;21,42
2022-11-01;5108907;7,1
2022-11-01;5108956;14,66
2022-10-01;1100015;9,31
2022-10-01;1100023;25,38
2022-10-01;1100031;15,77
2022-10-01;1100049;18,83
2022-10-01;1100056;8,27
2022-10-01;1100064;11,24
2022-10-01;1100072;7,26
2022-10-01;1100080;6,49
2022-10-01;1100098;11,32
2022-10-01;1100106;10,61
2022-10-01;1100114;20,83
2022-10-01;1100122;21,84
2022-10-01;1100130;10,53
2022-10-01;1100148;19,89
2022-10-01;1100155;14,52
2022-10-01;1100189;13,3
2022-10-01;1100205;28,24
2022-10-01;1100254;20,02
2022-10-01;1100262;9,45
2022-10-01;1100288;10,48
2022-10-01;1100296;3,22
2022-10-01;1100304;20,81
2022-10-01;1100320;5,37
2022-10-01;1100338;11,98
2022-10-01;1100346;17,55
2022-10-01;1100379;8,6
2022-10-01;1100403;10,66
2022-10-01;1100452;23,04
2022-10-01;1100502;13,64
2022-10-01;1100601;26,6
2022-10-01;1100700;19,64
2022-10-01;1100809;11,81
2022-10-01;1100908;12,19
2022-10-01;1100924;1,31
2022-10-01;1100940;15,06
2022-10-01;1101005;2,4
2022-10-01;1101104;17,34
2022-10-01;1101203;17,88
2022-10-01;1101302;45,13
2022-10-01;1101401;1,88
2022-10-01;1101435;7,69
2022-10-01;1101450;7,56
2022-10-01;1101468;4,13
2022-10-01;1101476;13,44
2022-10-01;1101484;5,86
2022-10-01;1101492;18,32
2022-10-01;1101500;18,7
2022-10-01;1101559;7,17
2022-10-01;1101609;4,46
2022-10-01;1101708;9,91
2022-10-01;1101757;6,21
2022-10-01;1101807;7,52
2022-10-01;5100102;5,88
2022-10-01;5100201;10,2
2022-10-01;5100250;25,3
2022-10-01;5100300;4,83
2022-10-01;5100359;8,03
2022-10-01;5100409;10,84
2022-10-01;5100508;5,54
2022-10-01;5100607;2,0
2022-10-01;5100805;10,34
2022-10-01;5101001;12,57
2022-10-01;5101209;11,98
2022-10-01;5101258;5,54
2022-10-01;5101308;25,64
2022-10-01;5101407;9,5
2022-10-01;5101605;5,17
2022-10-01;5101704;19,89
2022-10-01;5101803;12,01
2022-10-01;5101852;2,49
2022-10-01;5101902;9,31
2022-10-01;5102504;16,35
2022-10-01;5102603;3,38
2022-10-01;5102637;8,3
2022-10-01;5102678;28,38
2022-10-01;5102686;5,5
2022-10-01;5102694;9,77
2022-10-01;5102702;10,98
2022-10-01;5102793;19,68
2022-10-01;5102850;8,17
2022-10-01;5103007;26,9
2022-10-01;5103056;25,56
2022-10-01;5103106;24,15
2022-10-01;5103205;20,9
2022-10-01;5103254;6,26
2022-10-01;5103304;6,56
2022-10-01;5103353;16,48
2022-10-01;5103361;4,1
2022-10-01;5103379;9,24
2022-10-01;5103403;28,4
2022-10-01;5103437;2,47
2022-10-01;5103452;9,32
2022-10-01;5103502;22,74
2022-10-01;5103601;14,77
2022-10-01;5103700;18,2
2022-10-01;5103809;6,12
2022-10-01;5103858;11,91
2022-10-01;5103908;6,24
2022-10-01;5103957;18,07
2022-10-01;5104104;25,24
2022-10-01;5104203;16,83
2022-10-01;5104500;8,9
2022-10-01;5104526;13,74
2022-10-01;5104542;5,98
2022-10-01;5104559;26,18
2022-10-01;5104609;13,4
2022-10-01;5104807;25,66
2022-10-01;5104906;9,9
2022-10-01;5105002;10,43
2022-10-01;5105101;12,76
2022-10-01;5105150;10,33
2022-10-01;5105176;6,57
2022-10-01;5105200;16,42
2022-10-01;5105234;9,12
2022-10-01;5105259;20,97
2022-10-01;5105309;4,34
2022-10-01;5105507;11,6
2022-10-01;5105580;2,26
2022-10-01;5105606;15,57
2022-10-01;5105622;9,09
2022-10-01;5105903;27,41
2022-10-01;5106000;17,31
2022-10-01;5106109;9,38
2022-10-01;5106158;14,46
2022-10-01;5106174;8,07
2022-10-01;5106182;1,95
2022-10-01;5106190;23,87
2022-10-01;5106208;13,33
2022-10-01;5106216;23,48
2022-10-01;5106224;19,87
2022-10-01;5106232;20,59
2022-10-01;5106240;18,19
2022-10-01;5106257;5,5
2022-10-01;5106265;3,34
2022-10-01;5106273;6,0
2022-10-01;5106281;7,65
2022-10-01;5106299;15,24
2022-10-01;5106307;16,49
2022-10-01;5106315;2,98
2022-10-01;5106372;7,92
2022-10-01;5106422;17,72
2022-10-01;5106455;9,57
2022-10-01;5106505;6,44
2022-10-01;5106653;6,2
2022-10-01;5106703;6,97
2022-10-01;5106752;8,82
2022-10-01;5106778;13,18
2022-10-01;5106802;14,36
2022-10-01;5106828;14,56
2022-10-01;5106851;7,51
2022-10-01;5107008;7,58
2022-10-01;5107040;30,06
2022-10-01;5107065;14,01
2022-10-01;5107107;9,6
2022-10-01;5107156;11,26
2022-10-01;5107180;9,56
2022-10-01;5107198;11,03
2022-10-01;5107206;14,02
2022-10-01;5107248;32,08
2022-10-01;5107263;8,69
2022-10-01;5107297;26,75
2022-10-01;5107305;26,49
2022-10-01;5107354;3,44
2022-10-01;5107404;18,9
2022-10-01;5107578;6,39
2022-10-01;5107602;24,12
2022-10-01;5107701;5,7
2022-10-01;5107743;5,67
2022-10-01;5107750;6,22
2022-10-01;5107768;13,03
2022-10-01;5107776;1,45
2022-10-01;5107792;15,44
2022-10-01;5107800;8,3
2022-10-01;5107859;6,68
2022-10-01;5107875;7,8
2022-10-01;5107883;1,67
2022-10-01;5107909;30,37
2022-10-01;5107925;28,83
2022-10-01;5107941;15,3
2022-10-01;5107958;24,89
2022-10-01;5108006;15,25
2022-10-01;5108055;14,51
2022-10-01;5108105;10,64
2022-10-01;5108204;8,5
2022-10-01;5108303;17,01
2022-10-01;5108352;2,75
2022-10-01;5108402;19,25
2022-10-01;5108501;18,11
2022-10-01;5108600;15,85
2022-10-01;5108808;1,31
2022-10-01;5108857;21,31
2022-10-01;5108907;4,5
2022-10-01;5108956;14,15
2022-09-01;1100015;8,81
2022-09-01;1100023;23,38
2022-09-01;1100031;13,78
2022-09-01;1100049;18,79
2022-09-01;1100056;6,83
2022-09-01;1100064;11,96
2022-09-01;1100072;8,87
2022-09-01;1100080;6,49
2022-09-01;1100098;10,54
2022-09-01;1100106;9,49
2022-09-01;1100114;20,49
2022-09-01;1100122;21,67
2022-09-01;1100130;10,55
2022-09-01;1100148;19,37
2022-09-01;1100155;14,59
2022-09-01;1100189;13,15
2022-09-01;1100205;28,18
2022-09-01;1100254;19,79
2022-09-01;1100262;7,2
2022-09-01;1100288;10,56
2022-09-01;1100296;3,21
2022-09-01;1100304;22,77
2022-09-01;1100320;4,83
2022-09-01;1100338;12,36
2022-09-01;1100346;17,56
2022-09-01;1100379;8,82
2022-09-01;1100403;9,67
2022-09-01;1100452;22,68
2022-09-01;1100502;13,45
2022-09-01;1100601;26,22
2022-09-01;1100700;19,36
2022-09-01;1100809;11,02
2022-09-01;1100908;12,03
2022-09-01;1100924;1,27
2022-09-01;1100940;14,49
2022-09-01;1101005;2,44
2022-09-01;1101104;16,65
2022-09-01;1101203;7,44
2022-09-01;1101302;47,89
2022-09-01;1101401;1,9
2022-09-01;1101435;8,29
2022-09-01;1101450;7,35
2022-09-01;1101468;4,31
2022-09-01;1101476;13,63
2022-09-01;1101484;5,82
2022-09-01;1101492;14,96
2022-09-01;1101500;17,05
2022-09-01;1101559;7,26
2022-09-01;1101609;4,55
2022-09-01;1101708;10,06
2022-09-01;1101757;6,41
2022-09-01;1101807;7,64
2022-09-01;5100102;3,77
2022-09-01;5100201;10,02
2022-09-01;5100250;24,37
2022-09-01;5100300;4,68
2022-09-01;5100359;5,64
2022-09-01;5100409;10,62
2022-09-01;5100508;5,54
2022-09-01;5100607;2,04
2022-09-01;5100805;9,31
2022-09-01;5101001;14,15
2022-09-01;5101209;10,69
2022-09-01;5101258;5,63
2022-09-01;5101308;24,4
2022-09-01;5101407;9,46
2022-09-01;5101605;5,09
2022-09-01;5101704;19,72
2022-09-01;5101803;11,66
2022-09-01;5101852;2,35
2022-09-01;5101902;9,32
2022-09-01;5102504;16,27
2022-09-01;5102603;3,2
2022-09-01;5102637;8,32
2022-09-01;5102678;25,41
2022-09-01;5102686;5,68
2022-09-01;5102694;9,74
2022-09-01;5102702;10,81
2022-09-01;5102793;18,67
2022-09-01;5102850;8,07
2022-09-01;5103007;26,1
2022-09-01;5103056;23,53
2022-09-01;5103106;21,09
2022-09-01;5103205;24,44
2022-09-01;5103254;5,7
2022-09-01;5103304;5,8
2022-09-01;5103353;15,91
2022-09-01;5103361;4,04
2022-09-01;5103379;8,53
2022-09-01;5103403;28,4
2022-09-01;5103437;2,49
2022-09-01;5103452;9,0
2022-09-01;5103502;21,66
2022-09-01;5103601;14,47
2022-09-01;5103700;17,71
2022-09-01;5103809;11,7
2022-09-01;5103858;10,8
2022-09-01;5103908;4,16
2022-09-01;5103957;21,45
2022-09-01;5104104;24,34
2022-09-01;5104203;16,33
2022-09-01;5104500;9,22
2022-09-01;5104526;13,56
2022-09-01;5104542;5,84
2022-09-01;5104559;24,48
2022-09-01;5104609;13,26
2022-09-01;5104807;25,31
2022-09-01;5104906;8,52
2022-09-01;5105002;8,81
2022-09-01;5105101;12,85
2022-09-01;5105150;9,22
2022-09-01;5105176;6,63
2022-09-01;5105200;15,91
2022-09-01;5105234;9,04
2022-09-01;5105259;20,97
2022-09-01;5105309;2,63
2022-09-01;5105507;11,27
2022-09-01;5105580;2,22
2022-09-01;5105606;13,71
2022-09-01;5105622;9,19
2022-09-01;5105903;26,8
2022-09-01;5106000;17,13
2022-09-01;5106109;9,31
2022-09-01;5106158;12,56
2022-09-01;5106174;7,86
2022-09-01;5106182;2,05
2022-09-01;5106190;22,06
2022-09-01;5106208;12,95
2022-09-01;5106216;23,35
2022-09-01;5106224;19,04
2022-09-01;5106232;20,13
2022-09-01;5106240;16,39
2022-09-01;5106257;5,45
2022-09-01;5106265;3,31
2022-09-01;5106273;6,36
2022-09-01;5106281;3,89
2022-09-01;5106299;14,17
2022-09-01;5106307;15,91
2022-09-01;5106315;2,43
2022-09-01;5106372;7,35
2022-09-01;5106422;15,52
2022-09-01;5106455;9,38
2022-09-01;5106505;6,42
2022-09-01;5106653;5,86
2022-09-01;5106703;6,92
2022-09-01;5106752;9,47
2022-09-01;5106778;13,02
2022-09-01;5106802;14,34
2022-09-01;5106828;21,76
2022-09-01;5106851;10,67
2022-09-01;5107008;7,49
2022-09-01;5107040;27,95
2022-09-01;5107065;13,73
2022-09-01;5107107;9,64
2022-09-01;5107156;8,86
2022-09-01;5107180;8,98
2022-09-01;5107198;11,03
2022-09-01;5107206;13,94
2022-09-01;5107248;31,93
2022-09-01;5107263;11,0
2022-09-01;5107297;26,57
2022-09-01;5107305;26,16
2022-09-01;5107354;3,17
2022-09-01;5107404;18,16
2022-09-01;5107578;2,4
2022-09-01;5107602;22,39
2022-09-01;5107701;5,57
2022-09-01;5107743;5,45
2022-09-01;5107750;6,36
2022-09-01;5107768;12,36
2022-09-01;5107776;1,18
2022-09-01;5107792;10,59
2022-09-01;5107800;8,29
2022-09-01;5107859;4,53
2022-09-01;5107875;6,59
2022-09-01;5107883;1,56
2022-09-01;5107909;29,21
2022-09-01;5107925;28,17
2022-09-01;5107941;15,36
2022-09-01;5107958;24,05
2022-09-01;5108006;15,41
2022-09-01;5108055;13,73
2022-09-01;5108105;9,39
2022-09-01;5108204;7,85
2022-09-01;5108303;16,91
2022-09-01;5108352;2,75
2022-09-01;5108402;19,58
2022-09-01;5108501;18,12
2022-09-01;5108600;15,57
2022-09-01;5108808;1,33
2022-09-01;5108857;19,64
2022-09-01;5108907;4,91
2022-09-01;5108956;12,75
2022-08-01;1100015;8,92
2022-08-01;1100023;23,49
2022-08-01;1100031;6,4
2022-08-01;1100049;20,96
2022-08-01;1100056;6,68
2022-08-01;1100064;12,55
2022-08-01;1100072;2,01
2022-08-01;1100080;6,43
2022-08-01;1100098;10,64
2022-08-01;1100106;9,84
2022-08-01;1100114;20,61
2022-08-01;1100122;19,97
2022-08-01;1100130;10,64
2022-08-01;1100148;18,73
2022-08-01;1100155;14,62
2022-08-01;1100189;14,67
2022-08-01;1100205;27,99
2022-08-01;1100254;19,72
2022-08-01;1100262;7,55
2022-08-01;1100288;10,06
2022-08-01;1100296;3,11
2022-08-01;1100304;23,07
2022-08-01;1100320;4,98
2022-08-01;1100338;12,39
2022-08-01;1100346;17,08
2022-08-01;1100379;8,63
2022-08-01;1100403;8,48
2022-08-01;1100452;22,25
2022-08-01;1100502;13,53
2022-08-01;1100601;26,02
2022-08-01;1100700;18,87
2022-08-01;1100809;11,47
2022-08-01;1100908;11,78
2022-08-01;1100924;1,27
2022-08-01;1100940;12,68
2022-08-01;1101005;2,84
2022-08-01;1101104;15,48
2022-08-01;1101203;7,41
2022-08-01;1101302;47,38
